bday	opening_date	role	actor	director	company	venue	gender	race	actor_flag	ethnicities
person not found on wiki	2007-02-04T00:00:00	Bassanio	Saxon Palmer	Darko Tresnjak	Theatre for a New Audience	The Duke on 42nd Street	unknown	unknown		
person not found on wiki	1908-02-17T00:00:00	Bassanio	Arthur Forrest	director unknown	Mr. Hazelton and Mr. North	Bijou Theatre	unknown	unknown
person not found on wiki	1913-09-22T00:00:00	Bassanio	Frederick Lewis	director unknown	Sothern & Marlowe Repertory	Manhattan Opera House	unknown	unknown
person not found on wiki	2014-01-01T00:00:00	Bassanio	Nick Howard-Brown	Bill Buckhurst	Shakespeare's Globe	Shakespeare's Globe	unknown	unknown
person not found on wiki	1901-10-21T00:00:00	Bassanio	Arthur Royston	director unknown	Henry Irving-Ellen Terry Company	Knickerbocker Theatre	unknown	unknown
person not found on wiki	1913-01-20T00:00:00	Bassanio	Eric Blind	director unknown	unknown production company	Harris Theatre	unknown	unknown
person not found on wiki	1980-03-04T00:00:00	Bassanio	William Verderber	Christopher Martin	CSC Repertory	East 13th Street/CSC Theatre	unknown	unknown
person not found on wiki	1998-09-28T00:00:00	Bassanio	Scott Handy	Gregory Doran	Royal Shakespeare Company	Theatre Royal, Newcastle-upon-Tyne	unknown	unknown
person not found on wiki	1994-04-08T00:00:00	Bassanio's P A	Johanna Benyon	David Thacker	Royal Shakespeare Company	Barbican Theatre, London	unknown	unknown
person not found on wiki	1940-04-25T00:00:00	Bassanio	Godfrey Kenton	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1898-04-12T00:00:00	Bassanio	Frank Rodney	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1984-04-10T00:00:00	Servant to Bassanio	Andy Readman	John Caird	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1910-05-06T00:00:00	Bassanio	Otho Stuart	Francis Robert Benson	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1887-04-18T00:00:00	Bassanio	Mr Thalberg	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1984-04-10T00:00:00	Bassanio	Adam Bareham	John Caird	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1913-10-06T00:00:00	Bassanio	Murray Carrington	director unknown	Royal Shakespeare Company	Tour	unknown	unknown
person not found on wiki	2015-05-21T00:00:00	Bassanio	Jacob Fortune-Lloyd	Polly Findlay	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1944-04-08T00:00:00	Bassanio	David Read	Robert Atkins	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2002-01-29T00:00:00	Bassanio	Paul Hickey	Loveday Ingram	Royal Shakespeare Company	Tour	unknown	unknown
person not found on wiki	1960-04-12T00:00:00	Bassanio	Denholm Mitchell Elliott	Michael Langham	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1965-04-15T00:00:00	Bassanio	Peter Mcenery	Clifford Williams	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1880-04-23T00:00:00	Bassanio	W H Hallatt	Barry Sullivan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1885-04-27T00:00:00	Bassanio	Felix Pitt	Charles Bernard	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1907-04-29T00:00:00	Bassanio	Cyril Keightley	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1893-04-26T00:00:00	Bassanio	Lionel Dainer	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1900-04-25T00:00:00	Bassanio	T B Thalberg	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1942-04-06T00:00:00	Bassanio	Lee Fox	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2001-05-28T00:00:00	Bassanio	Donald Carrier	RICHARD MONETTE	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1984-08-10T00:00:00	Bassanio	Andrew Gillies	Mark Lamos	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1930-12-02T00:00:00	Bassanio	Geoffrey Wardwell	director unknown	Charles Dillingham	Times Square Theatre	unknown	unknown
person not found on wiki	2011-06-21T00:00:00	Bassanio	Drew Cortese	Ethan McSweeny	Shakespeare Theatre Company	Sidney Harman Hall	unknown	unknown
person not found on wiki	2013-07-30T00:00:00	Bassanio	Tyrell Crews	Antoni Cimolino	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1883-04-17T00:00:00	Bassanio	Felix Pitt	Elliot Galer	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1999-05-25T00:00:00	Bassanio	Hank Stratton	Michael Kahn	Shakespeare Theatre Company	Lansburgh Theatre	unknown	unknown
person not found on wiki	1901-04-19T00:00:00	Bassanio	Frank Rodney	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	1996-05-29T00:00:00	Bassanio	Paul Haddad	Marti Maraden	Stratford Festival	Avon Theatre (Canada)	unknown	unknown
person not found on wiki	1970-06-08T00:00:00	Bassanio	Barry Macgregor	Jean Gascon	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1932-07-25T00:00:00	Bassanio	R Eric Lee	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
person not found on wiki	2007-06-01T00:00:00	Bassanio	Sean Arbuckle	RICHARD ROSE	Stratford Festival	Festival Theatre (Canada)	unknown	unknown
person not found on wiki	1912-04-22T00:00:00	Bassanio	Baliol Holloway	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	unknown
not a date	1986-12-14T00:00:00	Bassanio	Michael Hammond	Jim Simpson	Classic Stage Company	East 13th Street/CSC Theatre	unknown	none	flagged
1799-03-30T00:00:00	1910-01-17T00:00:00	Bassanio	Robert Whitworth	director unknown	Ben Greet Repertory	Garden Theatre	unknown	none	flagged
1752-02-20T00:00:00	1947-02-22T00:00:00	Bassanio	John Wynyard	director unknown	Hall Shelton	New Century Theatre	unknown	none	flagged
no birthday on article	1933-04-20T00:00:00	Bassanio	John Wyse	Theodore Komisarjevsky	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	none	flagged
1910-12-24T00:00:00	1917-04-16T00:00:00	Bassanio	Fritz Leiber	director unknown	Robert B. Mantell Repertoire	44th Street Theatre	male	none	flagged
1910-09-13T00:00:00	1935-04-16T00:00:00	Bassanio	Raymond Raikes	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	none	flagged
no birthday on article	1932-05-16T00:00:00	Bassanio	Frank Randall	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	unknown	none	flagged
1929-06-10T00:00:00	1956-04-17T00:00:00	Bassanio	Basil Hoskins	Margaret Webster	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
no birthday on article	2016-01-01T00:00:00	Bassanio	Dan Fredenburgh	Jonathan Munby	Shakespeare's Globe	Shakespeare's Globe	male	none	yes
1939-09-24T00:00:00	1925-12-26T00:00:00	Bassanio	Maurice Colbourne	Walter Hampden	unknown production company	Hampden's Theatre	male	none	yes
1886-11-02T00:00:00	1922-12-21T00:00:00	Bassanio	Philip Merivale	David Belasco	David Belasco	Lyceum Theatre	male	none	yes
1976-06-22T00:00:00	2012-01-01T00:00:00	Bassanio	Yousef Sweid	Ilan Ronen	Shakespeare's Globe	Shakespeare's Globe	male	none	yes
no birthday on article	1995-01-17T00:00:00	Bassanio	Jay Goede	Barry Edelstein	The Public Theater	Joseph Papp Public Theater/Anspacher Theater	male	none	yes
1889-07-24T00:00:00	1928-01-16T00:00:00	Bassanio	Murray Kinnell	Winthrop Ames	Winthrop Ames	Broadhurst Theatre	male	none	yes
no birthday on article	1911-07-26T00:00:00	Bassanio	Eric Maxon	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1926-09-11T00:00:00	1962-06-19T00:00:00	Bassanio	Lee Richardson	Joseph Papp	Joseph Papp Public Theater/New York Shakespeare Festival	Delacorte Theater	male	none	yes
1921-01-17T00:00:00	1953-03-04T00:00:00	Bassanio	Paul Stevens	director unknown	New York City Drama Company	City Center	male	none	yes
1975-04-10T00:00:00	2010-11-13T00:00:00	Bassanio	David Harbour	Daniel Sullivan	The Joseph Papp Public Theater / New York Shakespeare Festival	Broadhurst Theatre	male	none	yes
1884-12-19T00:00:00	1920-04-19T00:00:00	Bassanio	Edmund Willard	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1962-03-06T00:00:00	1984-04-10T00:00:00	Servant to Bassanio	Jonathan Scott-Taylor	John Caird	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	male	none	yes
1919-06-05T00:00:00	1947-07-11T00:00:00	Bassanio	Laurence Payne	Michael Benthall	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
no birthday on article	1928-05-07T00:00:00	Bassanio	Eric Maxon	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1962-05-18T00:00:00	1989-12-19T00:00:00	Bassanio	Nathaniel Parker	Peter Hall	Duncan C. Weldon and Jerome Minskoff	46th Street Theatre	male	none	yes
1961-05-20T00:00:00	1994-04-08T00:00:00	Bassanio	Owen Teale	David Thacker	Royal Shakespeare Company	Barbican Theatre, London	male	none	yes
no birthday on article	2008-04-10T00:00:00	Bassanio	Jack Laskey	Tim Carroll	Royal Shakespeare Company	Courtyard Theatre, Stratford-upon-Avon	male	none	yes
1873-03-23T00:00:00	1914-04-20T00:00:00	Bassanio	Gerald Lawrence	Patrick Kirwan	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1910-11-03T00:00:00	1940-04-25T00:00:00	Bassanio	Richard Hurndall	B Iden Payne	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
no birthday on article	1987-04-29T00:00:00	Bassanio	Nicholas Farrell	Bill Alexander	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-upon-Avon	male	none	yes
1905-05-29T00:00:00	1926-07-07T00:00:00	Bassanio	Sebastian Shaw	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1934-01-30T00:00:00	1972-05-09T00:00:00	Bassanio	Bernard Lloyd	Terry Hands	Royal Shakespeare Company	Tour	male	none	yes
1939-09-24T00:00:00	1921-08-03T00:00:00	Bassanio	Maurice Colbourne	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1924-06-09T00:00:00	1953-03-17T00:00:00	Bassanio	Tony Britton	Denis Carey	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1892-09-23T00:00:00	1916-04-24T00:00:00	Bassanio	Henry Baynton	director unknown	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1958-01-01T00:00:00	1986-10-06T00:00:00	Bassanio	Simon Dutton	Roger Michell	Royal Shakespeare Company	Tour	male	none	yes
1939-09-24T00:00:00	1924-07-19T00:00:00	Bassanio	Maurice Colbourne	William Bridges-Adams	Royal Shakespeare Company	Shakespeare Memorial Theatre, Stratford-upon-Avon	male	none	yes
1948-05-21T00:00:00	1981-07-16T00:00:00	Bassanio	Jonathan Hyde	John Barton	Royal Shakespeare Company	Aldwych Theatre, London	male	none	yes
1924-09-19T00:00:00	1955-06-29T00:00:00	Bassanio	Donald Harron	Tyrone Guthrie	Stratford Festival	Festival Outdoor Tent (Canada)	male	none	yes
1942-03-29T00:00:00	1996-05-29T00:00:00	Servant to Bassanio	Scott Wilson	Marti Maraden	Stratford Festival	Avon Theatre (Canada)	male	none	yes
