May 11, 2005	Hamlet	Rob Campbell	Daniel Fish	McCarter Theater Center	McCarter Theater Center
May 11, 2005	Ophelia	Carrie Preston	Daniel Fish	McCarter Theater Center	McCarter Theater Center
November 6, 1982	Hamlet	Harry Hamlin	Nagle Jackson	McCarter Theater Center	McCarter Theater Center
November 6, 1982	Ophelia	Stacy Ray	Nagle Jackson	McCarter Theater Center	McCarter Theater Center
February 17, 2017	Hamlet	Andrew Scott	Robert Icke	Almeida Theatre	Almeida Theatre
February 17, 2017	Ophelia	Jessica Brown Findlay	Robert Icke	Almeida Theatre	Almeida Theatre
February 17, 2017	Gertrude	Juliet Stevenson	Robert Icke	Almeida Theatre	Almeida Theatre
October 28, 2011	Hamlet	Michael Sheen	Ian Rickson	Young Vic	Young Vic
October 28, 2011	Ophelia	Vinette Robinson	Ian Rickson	Young Vic	Young Vic
October 28, 2011	Gertrude	Sally Dexter	Ian Rickson	Young Vic	Young Vic
December 15, 2014	Shylock	Ian McDiarmid	Rupert Goold	Almeida Theatre	Almeida Theatre
December 15, 2014	Portia	Susannah Fielding	Rupert Goold	Almeida Theatre	Almeida Theatre
May 13, 2011	Shylock	Patrick Stewart	Rupert Goold	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-on-Avon
May 13, 2011	Portia	Susannah Fielding	Rupert Goold	Royal Shakespeare Company	Royal Shakespeare Theatre, Stratford-on-Avon
September 25, 2010	Rosalind	Vanessa Kirby	Ian Brown	West Yorkshire Playhouse	West Yorkshire Playhouse, Leeds
September 25, 2010	Orlando	Nathan Wright	Ian Brown	West Yorkshire Playhouse	West Yorkshire Playhouse, Leeds
August 31, 2012	King Lear	Jonathan Pryce	Michael Attenborough	Almeida Theatre	Almeida Theatre
September 26, 1990	Othello	Michael Gambon	Alan Ayckbourn	Scarborough in the Round	Stephen Joseph Theatre In The Round
September 26, 1990	Desdemona	Claire Skinner	Alan Ayckbourn	Scarborough in the Round	Stephen Joseph Theatre In The Round
September 26, 1990	Iago	Ken Stott	Alan Ayckbourn	Scarborough in the Round	Stephen Joseph Theatre In The Round
September 14, 1994	Romeo	Shaun Parkes	Steven Hirst	Scarborough in the Round	Stephen Joseph Theatre In The Round
September 14, 1994	Juliet	Cathy Sara	Steven Hirst	Scarborough in the Round	Stephen Joseph Theatre In The Round
September 20, 2013	Macbeth	Keith Fleming	Rachel O’Riordan	Perth Theatre	Perth Theatre
September 20, 2013	Lady Macbeth	Leila Crerar	Rachel O’Riordan	Perth Theatre	Perth Theatre
May 29, 2018	Othello	Chukwudi Iwuji	Ruben Santiago-Hudson	The Public Theater	Delacorte Theater
May 29, 2018	Desdemona	Heather Lind	Ruben Santiago-Hudson	The Public Theater	Delacorte Theater
May 29, 2018	Iago	Corey Stoll	Ruben Santiago-Hudson	The Public Theater	Delacorte Theater
October 12, 2006	Prospero	Paul Higgins	Paddy Cunneen	Tron	Tron Theatre
September 19, 2014	Hamlet	Brian Ferguson	Dominic Hill	Citizens Theatre	Citizens Theatre
September 19, 2014	Gertrude	Roberta Taylor	Dominic Hill	Citizens Theatre	Citizens Theatre
September 19, 2014	Ophelia	Meghan Tyler	Dominic Hill	Citizens Theatre	Citizens Theatre
June 27, 1972	Antony	John Duttine	Giles Havergal	Citizens Theatre	Holland Festival
June 27, 1972	Cleopatra	Jonathan Kent	Giles Havergal	Citizens Theatre	Holland Festival
May 1, 1993	Macbeth	Iain Glen	Michael Boyd	Tron/Dundee Rep.	Tron Theatre
May 1, 1993	Lady Macbeth	Alison Peebles 	Michael Boyd	Tron/Dundee Rep.	Tron Theatre
August 12, 1992	Othello	Anthony Lee	Mark Jenkins	Seattle Shakespeare	Glenn Hughes Playhouse Theatre
August 12, 1992	Desdemona	Susan Riddiford	Mark Jenkins	Seattle Shakespeare	Glenn Hughes Playhouse Theatre
August 12, 1992	Iago	Paul T. Mitri	Mark Jenkins	Seattle Shakespeare	Glenn Hughes Playhouse Theatre
October 10, 1996	Macbeth	James Marsters	Terry Edward Moore	Seattle Shakespeare	Seattle Shakespeare
October 10, 1996	Lady Macbeth	Kate Myre	Terry Edward Moore	Seattle Shakespeare	Seattle Shakespeare
